word,polar
sanguineness,0.396
sanguineous,-0.59
sanguinity,0.396
sanies,-0.8
sanitariness,0.671
sanitary,0.07
sanitation,0.609
sanity,0.298
sanofi,0.413
santiago,0.523
sap,-0.51
saphead,0.841
sapidity,-0.64
sapience,0.788
sapota,0.523
sapphire,0.298
sapphism,0.799
sappiness,0.718
saquinavir,-0.84
sara,-0.86
saratoga,0.681
sarcasm,-0.75
sarcastic,-0.65
sarcastically,-0.49
sarcocystis,-0.85
sarcoid,-0.69
sarcosome,0.572
sardonic,-0.65
sardonically,-0.49
saree,-0.83
sash,-0.65
sass,-0.82
sassing,-0.82
satan,-0.57
satanic,-0.63
satanism,-0.57
satchel,0.031
sate,0.819
satiable,0.494
satiate,-0.66
satiation,0.548
satin,0.109
satire,0.563
satirist,-0.16
satirize,-0.68
satisfaction,0.339
satisfactorily,0.494
satisfactoriness,-0.94
satisfactory,0.494
satisfiable,0.494
satisfier,0.902
satisfy,0.312
satisfying,0.494
satisfyingly,0.494
saturation,0.892
saturday,0.942
saturnine,-0.65
satyr,-0.68
satyriasis,0.799
saucy,0.58
saunter,-0.73
sausage,0.642
savage,-0.73
savageness,-0.59
savagery,-0.72
save,0.149
saver,0.592
saving,0.823
savings,0.143
savor,0.1
savoriness,-0.89
savorless,-0.74
savory,0.894
savoury,-0.62
savvy,0.589
saw,0.53
sawmill,-0.76
saxicolous,0.715
saxifrage,-0.75
say,0.616
sbanter,-0.88
scabby,-0.08
scabrous,-0.72
scalability,-0.82
scalawag,-0.66
scald,-0.06
scale,-0.8
scaled,-0.91
scallywag,-0.66
scalpel,-0.07
scaly,-0.02
scamp,0.762
scamper,-0.6
scamsters,0.608
scan,-0.04
scandal,-0.43
scandalization,-0.85
scandalize,-0.89
scandalmongering,-0.26
scandalous,-0.58
scanner,-0.52
scansion,0.037
scant,0.52
scantily,0.633
scantiness,-0.74
scantness,-0.74
scanty,-0.91
scapegoat,-0.51
scapegrace,-0.56
scar,-0.11
scarce,-0.49
scarcely,-0.86
scarceness,-0.74
scarcity,-0.67
scare,-0.31
scared,-0.57
scarf,0.234
scarily,-0.64
scarlet,0.05
scarred,-0.83
scary,-0.23
scatological,-0.55
scattered,-0.78
scattergood,0.878
scattering,0.643
scatty,-0.85
scavenge,-0.68
scenery,0.041
scenesters,0.116
scenic,0.541
scenography,-0.03
scent,0.514
scepter,0.102
sceptic,-0.75
sceptical,0.644
scepticism,-0.54
sceptre,0.102
schadenfreude,-0.6
schedd,-0.1
schedule,0.573
scheme,0.513
scherirah,-0.54
schism,0.62
schistosome,-0.69
schizoid,-0.61
schizophrenia,-0.29
schizophrenic,-0.8
schizophreniform,0.947
schlock,-0.41
schlong,-0.59
schmaltz,-0.76
schmoose,-0.65
schmooze,-0.76
schmoozer,0.783
schnapps,0.677
schnaps,0.78
scholar,0.054
scholarly,0.578
scholarship,0.765
school,0.491
schoolchild,0.398
schoolgirl,0.708
schoolmaster,0.605
schoolmistress,-0.64
schoolroom,0.568
schoolyard,-0.02
sci,0.524
sciatica,-0.57
science,0.713
scientific,0.096
scientism,0.767
scientist,0.112
scintillating,0.655
scintillator,0.047
sciolist,-0.86
scissor,-0.64
scissure,0.647
sclerosis,-0.76
sclerotinia,-0.84
scoff,-0.71
scoffer,0.69
scofflaw,-0.74
scold,-0.29
scolder,-0.77
scolding,-0.82
scoobies,0.027
scoop,0.661
scooter,0.033
scope,0.922
scopolamine,0.774
scorch,0.63
score,0.532
scoreboard,0.768
scorn,-0.26
scornful,-0.55
scornfully,-0.49
scornfulness,-0.55
scorpion,-0.29
scotch,0.581
scotopic,0.761
scottish,0.581
scoundrel,-0.77
scourge,-0.54
scourging,-0.54
scow,0.039
scowl,0.858
scowls,0.858
scrabble,0.572
scraggly,-0.58
scraggy,-0.63
scramble,-0.43
scrambled,-0.91
scrap,-0.56
scrape,-0.06
scrapheap,-0.79
scrapper,0.906
scrappy,0.624
scratch,-0.12
scratchy,-0.04
scrawl,-0.59
scrawny,-0.63
scream,-0.58
screaming,-0.56
screech,-0.56
screeches,-0.58
screen,0.027
screw,0.025
screwdriver,-0.52
scribble,-0.7
scrimp,0.523
scrimpy,-0.68
scrimshaw,0.801
scrimy,-0.68
script,0.04
scriptural,0.072
scripture,0.066
scrofula,-0.61
scroll,0.033
scrotum,-0.02
scrounge,-0.53
scrub,0.11
scrubby,-0.71
scruffy,-0.58
scrumptious,0.551
scrunchies,0.569
scruple,0.778
scrupulosity,0.554
scrupulous,0.554
scrupulousness,0.651
scrutinise,-0.55
scrutinize,-0.54
scrutiny,-0.59
scuba,0.031
scuff,-0.71
scullery,0.749
sculpt,0.033
sculptor,0.626
sculptural,0.749
sculpture,0.02
sculptured,0.749
scum,-0.57
scumbag,-0.87
scumming,-0.58
scummy,-0.71
scupper,-0.56
scurrility,-0.72
scurrilous,-0.75
scurry,-0.59
scurvy,-0.71
scuttle,-0.59
scuttlebutt,-0.73
scythe,-0.78
sea,0.043
seabed,0.83
seafarer,0.661
seafood,-0.92
seagoon,-0.86
seagull,0.469
seahorse,-0.02
seal,-0.02
sealions,-0.13
seam,0.664
seaman,-0.57
seamanship,0.87
seamstress,-0.05
seamy,-0.49
seanchan,-0.75
sear,-0.57
search,0.045
searchable,0.579
searches,0.121
seashell,0.064
seashore,0.023
seaside,0.156
seasonable,0.858
seasonableness,0.561
seasoned,0.832
seasoner,-0.9
seat,0.024
seatbelt,0.533
seattle,-0.58
seaver,-0.86
seaweed,-0.64
sebaceous,-0.63
seborrhea,-0.74
sec,0.167
secern,-0.74
secernate,-0.6
seclude,-0.55
seclusion,0.88
second,0.025
secondary,-0.62
secrecy,-0.08
secret,0.598
secretary,0.494
secretin,0.781
secretive,-0.51
secretiveness,0.823
sect,0.194
section,0.563
sectorau,-0.66
secure,0.142
secureness,-0.87
security,0.38
sedate,0.137
sedately,-0.73
sedative,-0.56
sedentary,-0.55
sediment,0.15
sedimentation,0.716
sedition,0.772
seditious,-0.56
seduce,0.069
seduction,0.286
seductive,0.885
sedulity,0.735
sedulous,0.521
sedulousness,0.733
sedum,-0.76
sedume,-0.76
see,0.038
see-through,-0.55
seeable,0.664
seed,0.096
seediness,-0.78
seedy,0.705
seek,0.053
seeker,-0.03
seeketh,-0.58
seemliness,0.855
seemly,0.591
seep,-0.57
seer,0.506
seethe,-0.58
seething,-0.59
segment,0.597
seigneur,-0.82
seigneury,-0.71
seignior,-0.8
seigniory,-0.76
seize,-0.55
seizure,-0.59
selachian,-0.81
select,0.137
selection,0.16
selective,0.598
selectivity,0.599
selectman,0.945
selectwoman,0.945
self,0.111
self-complacency,0.505
self-complacent,0.505
self-conscious,0.322
self-consciousness,0.255
self-deprecating,-0.64
self-depreciation,-0.54
self-discipline,0.592
self-disgust,-0.5
self-distrust,-0.57
self-doubt,-0.51
self-effacing,-0.6
self-esteem,0.378
self-exaltation,0.517
self-fulfillment,0.721
self-hatred,-0.58
self-importance,0.369
self-indulgent,-0.52
self-love,0.37
self-motivation,0.065
self-pity,-0.43
self-pride,0.367
self-reproach,-0.43
self-satisfaction,0.505
self-satisfied,0.519
selfish,-0.3
selfishness,-0.78
sell,0.07
seller,0.06
semantics,-0.82
semblance,-0.8
semen,0.093
semester,0.492
semi-truck,0.045
semiannual,0.135
semiautomatic,0.782
semicircle,0.043
semiconductor,-0.54
semidarkness,-0.61
semiotician,-0.69
semiotics,-0.03
semiquaver,0.736
semiquavers,0.736
semitone,-0.75
senator,0.563
send,0.102
sender,0.073
sending,-0.65
sendup,-0.53
senega,-0.72
senesce,0.72
senescence,-0.67
seneschal,-0.75
senile,-0.56
senility,-0.69
senior,0.041
seniority,-0.57
senokot,-0.55
sens,0.123
sensation,0.566
sensational,0.522
sensationalism,-0.72
sensationalist,-0.72
sensationalistic,0.515
sensationally,0.568
sense,0.094
senseless,-0.87
senselessness,-0.68
sensibility,0.763
sensible,0.714
sensibleness,0.898
sensitive,-0.5
sensitively,0.514
sensitiveness,0.764
sensitivity,-0.52
sensor,0.037
sensorium,-0.66
sensory,0.098
sensual,0.558
sensualism,0.74
sensualist,0.881
sensuality,0.538
sensuous,0.726
sensuousness,-0.66
sentence,0.123
sententious,0.58
sentience,0.123
sentient,0.088
sentiment,0.561
sentimental,-0.64
sentimentalism,0.789
sentimentality,-0.76
sentimentally,0.514
sentinel,-0.61
sentry,-0.61
sep,-0.56
sepal,-0.03
separability,0.748
separable,0.735
separate,-0.49
separated,-0.28
separateness,-0.8
separation,-0.58
separative,-0.65
sepracor,0.413
sept,-0.56
september,-0.56
septic,-0.58
septoplasty,-0.7
septra,0.707
septuagenarian,0.766
septum,-0.05
sepulcher,-0.7
sepulture,-0.64
sequel,0.042
sequence,0.552
sequester,-0.54
sequestration,-0.53
sere,-0.57
serene,0.583
serenely,-0.73
sereneness,0.432
sereness,-0.83
serenity,0.1
serf,-0.07
serfdom,-0.2
serfhood,-0.2
sergeant,0.062
sergent,-0.03
sericeous,-0.77
seriema,-0.69
series,-0.55
seriousness,-0.58
sermonize,-0.6
sermonizing,-0.6
serologist,0.824
serology,0.756
serosanguineous,-0.48
serosanguinous,0.793
serpent,-0.65
servant,-0.88
serve,0.085
server,0.596
service,0.84
serviceability,0.771
serviceable,0.807
serviceableness,0.77
servile,0.936
servility,-0.6
servitor,0.05
servitude,-0.5
session,0.026
set,0.143
set-apart,-0.41
setback,-0.67
setose,-0.03
settle,0.049
settled,-0.04
seven,-0.03
seventh,0.089
seventy,0.56
sever,-0.07
severable,0.734
several,-0.03
severalize,-0.82
severance,0.113
severeness,-0.62
severity,-0.9
sew,-0.6
sewage,-0.58
sewer,-0.03
sex,0.645
sexagenarian,0.769
sexiness,0.699
sexism,-0.75
sexist,0.624
sexpot,-0.1
sextant,0.537
sextants,0.537
sexual,0.087
sexuality,0.516
sexually,0.508
sexy,0.149
shabbiness,-0.82
shabby,-0.6
shack,-0.03
shade,-0.62
shadiness,-0.75
shading,-0.86
shadow,-0.52
shadowy,-0.83
shady,-0.52
shaft,-0.1
shakable,0.633
shake,-0.63
shakeable,0.629
shakedown,0.671
shakily,-0.48
shakiness,0.879
shaking,0.878
shako,-0.61
shaky,-0.48
shallow,-0.03
shallowness,-0.72
sham,-0.65
shame,-0.25
shamed,-0.32
shamefacedly,-0.49
shamefacedness,-0.61
shameful,-0.49
shamefully,-0.52
shameless,-0.32
shampoo,-0.05
shamrock,-0.02
shanghai,0.031
shanhaiguan,-0.76
shanty,0.814
shape,0.583
shapeless,-0.64
shapely,0.751
shapeshift,0.763
shaping,0.793
shard,0.049
share,0.709
shareholder,0.188
shareware,0.712
shark,-0.81
sharp,-0.06
sharpen,0.614
sharpie,0.755
sharpness,0.539
sharpy,0.917
shatranj,0.038
shatter,-0.04
shave,-0.04
shaver,-0.5
shawl,0.143
shear,-0.03
sheath,-0.05
sheave,0.089
sheehan,-0.78
sheehy,-0.78
sheeny,-0.51
sheep,0.794
sheepish,-0.53
sheepishness,-0.56
sheeplike,0.648
sheepskin,0.039
sheer,-0.62
sheerly,-0.58
sheesh,-0.88
sheet,0.028
shelf,0.58
shell,0.153
shell-shocked,-0.5
shelling,-0.59
shelter,0.098
sheltie,-0.61
shenanigan,-0.76
shepherd,0.576
shepherdess,0.58
shepherdless,-0.65
shew,0.82
shiatsu,-0.56
shield,0.478
shielded,-0.69
shift,0.647
shiftless,-0.54
shigellosis,-0.75
shill,0.627
shilling,0.075
shimmer,0.261
shin,-0.02
shinbone,0.653
shine,0.089
shineth,0.638
shingle,0.772
shining,0.636
shinjitai,-0.76
shinny,0.028
shiny,0.04
ship,0.039
shipment,0.588
shipwreck,-0.54
shirk,-0.56
shirt,0.068
shit,-0.33
shite,-0.83
shithead,-0.81
shitting,-0.9
shitty,-0.61
shiver,-0.24
shivery,-0.6
shmoose,0.764
shmooze,0.768
shock,-0.9
shocking,-0.57
shod,-0.63
shodden,-0.84
shoddiness,-0.63
shoddy,-0.49
shoe,0.038
shoelace,0.038
shoestring,-0.71
shogi,0.038
shoo,-0.7
shoos,-0.86
shoot,-0.08
shooter,-0.54
shop,0.09
shoplift,-0.05
shoplifter,-0.02
shopper,0.492
shopping,0.584
shopworn,-0.62
shore,-0.02
shorebird,0.793
short,-0.51
short-lived,-0.57
shortage,-0.83
shortcut,0.056
shorten,0.061
shortest,-0.76
shorthand,-0.03
shortness,-0.57
shortsighted,-0.69
shortsightedness,-0.78
shot,0.866
shotgun,-0.54
shoulder,-0.02
shout,-0.82
shouting,-0.87
shove,0.05
show,0.83
shower,-0.03
showiness,0.849
showmanship,0.65
showpiece,0.538
showstopper,0.708
showtime,0.745
showy,-0.54
shrew,-0.57
shrewd,0.623
shrewdness,0.691
shriek,0.775
shrieking,0.731
shrill,-0.57
shrillness,0.629
shrimper,0.032
shrine,0.143
shrink,-0.74
shrinkage,-0.74
shriveled,-0.57
shrivelled,-0.58
shrub,0.885
shrubbery,-0.41
shrug,-0.51
shrunken,-0.76
shtik,0.869
shtriga,-0.8
shudder,-0.3
shuddery,-0.55
shulgin,-0.87
shun,-0.53
shunning,-0.53
shuriken,0.549
shurikens,0.549
shut,-0.95
shutoff,-0.06
shutter,-0.55
shuttle,0.62
shy,-0.61
shyly,-0.52
shyness,-0.61
shyster,-0.63
sibilate,0.735
sibilation,0.736
sibling,0.58
sibyl,0.676
sick,-0.36
sicken,-0.43
sickening,-0.43
sickeningly,-0.41
sickish,-0.43
sicklepod,0.752
sickly,-0.6
sickness,-0.61
side,0.082
sideboard,0.034
sideline,-0.73
sidelong,-0.82
sideroxylon,0.715
sidespin,0.044
sidesplitter,-0.68
sidetrack,-0.57
sidewalk,-0.02
sideways,0.061
sidhe,-0.8
sieberi,0.715
siege,-0.12
siesta,-0.73
sigh,-0.11
sight,0.045
sightsee,0.109
sightseer,-0.78
sigmoidoscope,0.23
sign,0.069
signal,0.065
signaller,-0.66
signally,-0.63
signature,0.038
signboard,0.771
signior,0.796
silambam,-0.05
silastic,-0.61
silat,-0.05
sildenafil,-0.57
silence,0.108
silent,-0.78
silents,-0.63
silica,-0.03
silicon,-0.02
silk,-0.02
silkiness,-0.66
silky,0.041
sill,-0.03
silliness,-0.57
silly,-0.32
silt,-0.03
silvadene,-0.51
silver,0.477
silver-tongued,-0.57
silverdome,0.047
silverfish,-0.89
silversmith,0.867
silverwork,-0.48
silvery,-0.61
simiae,0.784
similar,0.221
similarity,-0.8
similarly,0.545
simile,0.256
similitude,-0.79
simmer,-0.77
simmering,-0.59
simper,0.853
simple,0.586
simpleness,-0.59
simplest,-0.76
simpleton,0.678
simpliciter,0.693
simplicity,0.278
simplification,0.592
simplify,0.596
simplistic,-0.54
simplistically,-0.54
simply,-0.5
simulacrum,-0.8
simulated,-0.66
simulation,-0.72
simuliidae,-0.64
simultaneity,0.559
sin,-0.11
sincere,0.278
sincerity,0.611
sine,0.519
sinewy,0.583
sinful,-0.55
sinfulness,0.759
sing,0.306
singer,0.594
singersongwriter,0.312
singing,0.035
single,0.052
singleness,0.749
singular,0.052
singularity,0.061
sinister,-0.61
sink,-0.02
sinker,0.036
sinkiang,-0.76
sinking,-0.54
sinner,-0.31
sinnes,0.046
sinning,0.716
sinuate,-0.55
sinuous,-0.55
sioux,0.026
sip,0.106
sir,0.087
sire,0.526
siren,-0.08
sirloin,0.892
sisler,-0.86
sissified,-0.66
sister,0.567
sit,0.087
sitcom,0.573
situate,-0.52
situation,0.573
situational,0.611
situps,0.031
six,-0.03
sixth,0.736
sixty,-0.03
sizable,0.576
size,0.056
sizeable,0.575
sized,0.889
sizzle,0.772
skag,-0.65
skank,-0.59
skanky,-0.41
skate,-0.82
skateboard,-0.14
skating,0.033
skedaddle,-0.84
skeletal,-0.5
skeleton,-0.03
skeptic,-0.75
skeptical,-0.52
skeptically,-0.54
skepticism,-0.54
sketch,0.036
sketchy,0.942
skewed,-0.52
skewness,-0.7
ski,-0.82
skid,-0.58
skier,-0.04
skiff,0.039
skilfully,0.556
skill,0.111
skilled,0.103
skillful,0.494
skillfully,0.514
skillfulness,0.715
skimmer,-0.61
skimp,0.521
skin,-0.02
skinhead,-0.92
skink,-0.06
skinny,0.538
skip,-0.5
skirmish,-0.07
skirt,0.048
skitter,-0.59
skittish,0.82
skreigh,-0.71
skulk,-0.54
skulker,-0.55
skull,0.039
skunk,0.328
sky,0.563
skydive,-0.03
skydivers,-0.54
skydiving,0.075
skylight,0.025
skyscraper,0.023
slack,-0.8
slacker,-0.03
slackness,-0.82
slake,-0.48
slam,0.088
slammer,-0.69
slander,-0.9
slanderous,-0.59
slanderously,-0.59
slanderousness,-0.59
slang,-0.03
slant,0.057
slap,-0.05
slapdash,-0.54
slaphappy,-0.57
slash,-0.07
slate,0.04
slather,-0.75
slattern,-0.84
slaughter,-0.77
slaughterous,-0.59
slave,-0.56
slavelike,0.935
slavery,-0.88
slavish,0.936
slavophile,0.767
slay,-0.08
slayer,-0.85
slaying,-0.66
sleaze,-0.51
sleaziness,-0.7
sleazy,-0.51
sleek,0.853
sleekness,-0.66
sleep,-0.03
sleeper,-0.63
sleepily,-0.85
sleepiness,-0.25
sleeping,-0.3
sleepless,0.79
sleeplessness,-0.59
sleepover,0.027
sleepwalk,-0.1
sleepy,-0.6
sleet,0.583
sleeveless,-0.73
sleigh,-0.02
sleight,0.876
slender,0.548
slice,-0.06
slick,-0.6
slicker,-0.81
slickness,-0.66
slide,0.043
slider,-0.56
slideway,-0.78
slight,-0.79
slim,0.147
slime,-0.55
slimed,-0.49
sliminess,-0.69
sliming,-0.55
slimline,0.544
slimness,0.751
slimy,-0.49
slingsby,-0.81
slinky,0.044
slip,0.871
slipper,0.044
slippered,-0.84
slippery,-0.86
slippin,0.769
slit,-0.07
slithers,0.049
sliver,0.546
slob,-0.69
slog,-0.57
slogan,0.128
slop,0.791
slope,0.06
sloppily,0.623
sloppiness,-0.69
slosh,-0.03
slot,0.025
sloth,-0.8
slothful,-0.57
slothfulness,-0.81
slouch,-0.73
slough,-0.83
sloven,-0.76
slovenliness,-0.69
slovenly,-0.82
slow,-0.86
slowly,-0.57
slowness,-0.73
sludge,-0.03
slug,-0.03
sluggard,-0.59
sluggish,-0.54
sluggishness,-0.94
sluice,-0.65
slum,-0.25
slumber,0.542
slump,-0.78
slur,-0.52
slush,0.024
slushy,-0.52
slut,-0.73
slutty,0.093
sly,-0.63
slyboots,-0.61
slyness,0.793
smack,-0.65
small,-0.11
smaller,-0.6
smallest,-0.76
smallish,-0.11
smallpox,-0.15
smalltalk,0.606
smarmy,-0.51
smart,0.269
smartness,0.921
smash,-0.05
smasher,0.688
smashes,0.05
smear,0.039
smell,0.607
smelling,-0.54
smelly,-0.81
smelter,-0.76
smile,0.332
smirch,-0.9
smirk,0.858
smith,0.069
smithsonian,0.032
smog,-0.02
smoke,-0.57
smoker,0.018
smokescreen,-0.61
smokiness,0.093
smoky,-0.58
smooth,0.268
smooth-spoken,-0.57
smoothie,0.026
smoothness,-0.66
smoothy,0.68
smorgasbord,0.576
smother,-0.25
smothering,-0.63
smudge,-0.76
smug,-0.52
smuggler,-0.72
smugly,0.858
smugness,0.511
smut,-0.74
smuttiness,-0.57
smutty,-0.56
snack,0.502
snafu,-0.64
snag,-0.56
snail,-0.04
snake,-0.63
snaky,-0.63
snap,-0.72
snapdragon,0.039
snappish,0.604
snappishness,-0.78
snappy,0.603
snarf,-0.6
snarl,-0.63
snarling,-0.58
snatch,-0.71
sneak,0.575
sneaker,0.558
sneakiness,0.821
sneaky,-0.53
sneer,-0.07
sneeze,0.591
sneezeweed,-0.73
snicker,0.858
sniff,0.551
sniffle,-0.57
snip,0.736
sniper,0.864
snippy,-0.87
snit,-0.77
snitch,-0.61
snitcher,-0.61
sniveling,-0.57
sniveller,-0.67
snob,-0.87
snobbery,-0.79
snobbish,-0.73
snobbishness,-0.74
snobbism,-0.73
snobby,-0.03
snooker,-0.79
snoop,-0.56
snoopiness,-0.84
snooty,-0.03
snore,-0.06
snorkel,-0.02
snot,-0.63
snow,0.583
snowball,0.113
snowboard,0.11
snowdrop,0.039
snowflake,0.588
snowshoe,0.615
snowy,0.588
snub,-0.14
snuffle,-0.57
snuggle,0.739
snugly,0.579
soak,-0.77
soap,0.049
soapy,-0.58
soar,-0.03
sob,-0.32
sober,0.156
soberly,0.514
soberness,-0.64
sobriety,0.815
soccer,0.595
sociability,-0.7
sociable,0.58
sociableness,-0.74
social,0.055
socialism,0.123
socialist,-0.6
socialite,0.919
socialization,0.731
socialize,0.089
society,0.056
sociology,0.6
sociopath,0.156
sociopathic,-0.87
sociopaths,0.156
sock,0.499
socket,0.653
sod,-0.06
soda,0.026
sodomy,-0.85
sofa,0.584
soft,0.102
softball,-0.5
soften,-0.03
softening,-0.57
softhearted,0.504
softheartedness,0.641
softie,-0.8
softly,0.251
softness,0.079
software,-0.81
softy,-0.8
soggy,-0.54
soil,-0.55
soiled,-0.88
sol,0.043
solace,0.611
solar,0.041
solaris,0.029
soldier,-0.09
soldiering,0.636
soldiership,0.743
sole,0.64
solecism,-0.57
solely,-0.61
solemn,0.545
solemnity,0.56
solenoidal,-0.89
solicit,0.716
solicitation,0.632
solicitor,0.061
solicitous,0.524
solicitously,0.555
solicitousness,0.568
solicitude,0.556
solid,0.075
solidification,-0.72
solidify,0.657
solidifying,-0.82
solidity,-0.66
solidness,-0.66
solipsism,0.111
solipsistic,0.111
solitariness,0.88
solitary,-0.28
solitude,0.58
solitudinarian,-0.6
solo,0.542
solon,0.782
solution,0.063
solve,0.393
solvent,0.845
somber,-0.34
somberness,-0.34
sombre,-0.34
sombreness,-0.64
somehow,0.05
somersault,0.053
somerset,-0.63
somme,-0.66
somnambulant,-0.57
somnifera,0.905
somniferous,-0.55
somnific,-0.55
somniloquism,-0.65
somniloquy,-0.65
somnolence,-0.66
son,0.053
song,0.036
songbook,0.131
songstress,0.594
songwriter,0.312
sonic,0.071
sonority,0.736
soon,0.024
soot,-0.23
sooth,0.685
soothe,0.237
soothing,0.387
sop,0.632
sophism,0.49
sophistical,0.49
sophisticate,-0.85
