,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound
6524,"['RT', 'mention', 'RT', 'mention', 'Come', 'check', 'mention', 'iPad', 'App', 'demos', 'ARM', 'SXSWparty', 'Mon', 'link', 'SXSW', 'SXSW2011']",Unknown,3,RT mention RT mention Come check mention iPad App demo ARM SXSWparty Mon link SXSW SXSW2011 ,0.0,0.0,0.0,1.0,0.0,0.0
6525,"['RT', 'mention', 'RT', 'mention', 'Come', 'party', 'with', 'mention', 'amp', 'Google', 'tonight', 'sxsw', 'link', 'Bands', 'food', 'art', 'interactive', 'maps']",Unknown,3,RT mention RT mention Come party with mention amp Google tonight sxsw link Bands food art interactive map ,0.0,0.0,0.0,0.863,0.137,0.4019
6526,"['RT', 'mention', 'RT', 'mention', 'Download', '20', 'free', 'tracks', 'mention', 'Music', 'Sampler', 'mention', 'including', 'glove', 'link', 'SXSW']",Unknown,3,RT mention RT mention Download 20 free track mention Music Sampler mention including glove link SXSW ,0.4,0.8,0.0,0.82,0.18,0.5106
6527,"['RT', 'mention', 'RT', 'mention', 'Flipboard', 'developing', 'iPhone', 'version', 'Android', 'says', 'mention', 'sxswi', 'sxsw']",Unknown,3,RT mention RT mention Flipboard developing iPhone version Android say mention sxswi sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
6528,"['RT', 'mention', 'RT', 'mention', 'everyone', 'SXSW', 'is', 'map', 'my', 'favorite', 'places', 'Austin', 'link', 'mention', 'mentione']",Unknown,3,RT mention RT mention everyone SXSW is map my favorite place Austin link mention mentione ,0.5,1.0,0.0,0.824,0.176,0.4588
6529,"['RT', 'mention', 'RT', 'mention', 'forward', 'delicious', 'Mobile', '4G', 'in', 'Austin', 'iPhone', 'users', 'struggle', 'do', 'anything', 'SXSW']",iPhone,0,RT mention RT mention forward delicious Mobile 4G in Austin iPhone user struggle do anything SXSW ,1.0,1.0,0.115,0.7,0.185,0.34
6530,"['RT', 'mention', 'RT', 'mention', 'Free', 'iTunes', 'Album', 'SXSW', 'Featured', 'Artists', 'grab', 'if', 'missed', 'link']",Unknown,3,RT mention RT mention Free iTunes Album SXSW Featured Artists grab if missed link ,0.4,0.8,0.126,0.686,0.189,0.2732
6531,"['RT', 'mention', 'RT', 'mention', 'Gearing', 'make', 'splash', 'mention', 'to', 'Launch', 'quot', 'Groupon', 'Living', 'Social', 'type', 'quot', 'Rewards', 'SXSW', 'link']",Unknown,3,RT mention RT mention Gearing make splash mention to Launch quot Groupon Living Social type quot Rewards SXSW link ,0.03333333333333333,0.06666666666666667,0.0,0.853,0.147,0.4767
6532,"['RT', 'mention', 'RT', 'mention', 'Giving', 'away', 'iPad', 'SXSW', 'all', 'mappers', 'there', 'Entry', 'amazingly', 'easy', 'are', 'details', 'link']",Unknown,3,RT mention RT mention Giving away iPad SXSW all mapper there Entry amazingly easy are detail link ,0.43333333333333335,0.8333333333333334,0.0,0.728,0.272,0.6801
6533,"['RT', 'mention', 'RT', 'mention', 'Going', 'SXSW', 'Find', 'amp', 'mention', 'you', 'could', 'win', 'tech', 'prizes', 'as', 'mention', 'iPad', 'amp', 'iPhone', 'cases']",Unknown,3,RT mention RT mention Going SXSW Find amp mention you could win tech prize a mention iPad amp iPhone case ,0.8,0.4,0.0,0.717,0.283,0.7964
6534,"['RT', 'mention', 'RT', 'mention', 'Google', '2', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,RT mention RT mention Google 2 Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6535,"['RT', 'mention', 'RT', 'mention', 'Google', 'Earth', 'headline', 'Cleantech', 'panel', 'SXSW', 'tues', 'mention', '3', '30pm', 'Follow', 'saveustechies', 'link']",Unknown,3,RT mention RT mention Google Earth headline Cleantech panel SXSW tues mention 3 30pm Follow saveustechies link ,0.0,0.0,0.0,1.0,0.0,0.0
6536,"['RT', 'mention', 'RT', 'mention', 'Google', 'looking', 'social', 'signals', 'and', 'for', 'search', 'results', 'qagb', 'sxsw']",Unknown,3,RT mention RT mention Google looking social signal and for search result qagb sxsw ,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
6537,"['RT', 'mention', 'RT', 'mention', 'Google', 'launches', 'people', 'finder', 'service', 'Japan', 'earthquake', 'tsunami', 'link', 'Tnooz', 'WSsxsw', 'sxsw', 'scrm']",Unknown,3,RT mention RT mention Google launch people finder service Japan earthquake tsunami link Tnooz WSsxsw sxsw scrm ,0.0,0.0,0.0,1.0,0.0,0.0
6538,"['RT', 'mention', 'RT', 'mention', 'Google', 'launching', 'check', 'service', 'sxsw', 'providing', 'deals', 'fmsignal', 'SXSWi']",Unknown,3,RT mention RT mention Google launching check service sxsw providing deal fmsignal SXSWi ,0.0,0.0,0.0,1.0,0.0,0.0
6539,"['RT', 'mention', 'RT', 'mention', 'Google', 'looks', 'the', 'future', 'mobile', 'location', 'based', 'devices', 'link', 'SXSW']",Unknown,3,RT mention RT mention Google look the future mobile location based device link SXSW ,0.0,0.125,0.0,1.0,0.0,0.0
6540,"['RT', 'mention', 'RT', 'mention', 'Google', 'says', 'future', 'location', 'location', 'location', 'link', 'SXSW', 'CNN']",Unknown,3,RT mention RT mention Google say future location location location link SXSW CNN ,0.0,0.125,0.0,1.0,0.0,0.0
6541,"['RT', 'mention', 'RT', 'mention', 'Google', 'set', 'launch', 'new', 'social', 'network', 'Circles', 'today', 'sxsw']",Unknown,3,RT mention RT mention Google set launch new social network Circles today sxsw ,0.08484848484848484,0.2606060606060606,0.0,1.0,0.0,0.0
6542,"['RT', 'mention', 'RT', 'mention', 'Google', 'launch', 'social', 'network', 'Circles', 'SxSW', 'link', 's', 'excited']",Google,1,RT mention RT mention Google launch social network Circles SxSW link s excited ,0.20416666666666666,0.4083333333333333,0.0,0.833,0.167,0.34
6543,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'link', 'sxsw', 'nptech']",Other Google product or service,1,RT mention RT mention Google Launch Major New Social Network Called Circles link sxsw nptech ,0.0773989898989899,0.34040404040404043,0.0,1.0,0.0,0.0
6544,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6545,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'SXSW']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link SXSW ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6546,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6547,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'Cool']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw Cool ,0.11643939393939393,0.5342424242424243,0.0,0.874,0.126,0.3182
6548,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'via', 'mention', 'pcbuzz']",Other Google product or service,1,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw via mention pcbuzz ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6549,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'sxswi']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw sxswi ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6550,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'intrestin']",Other Google product or service,1,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw intrestin ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6551,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'mention', 'SXSW', 'link', 'privacy']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today mention SXSW link privacy ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6552,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'mention', 'SXSW', 'link', 'via', 'mentionW']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today mention SXSW link via mentionW ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6553,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'mention', 'link', 'via', 'mention', 'SXSW']",Unknown,3,RT mention RT mention Google Launch Major New Social Network Called Circles Possibly Today mention link via mention SXSW ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
6554,"['RT', 'mention', 'RT', 'mention', 'Google', 'Launch', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'link', 'SXSW', 'sxswi']",Unknown,3,RT mention RT mention Google Launch New Social Network Called Circles Possibly Today link link SXSW sxswi ,0.05656565656565656,0.5070707070707071,0.0,1.0,0.0,0.0
6555,"['RT', 'mention', 'RT', 'mention', 'Google', 'launch', 'major', 'new', 'social', 'network', 'called', 'Circles', 'SXSW']",Unknown,3,RT mention RT mention Google launch major new social network called Circles SXSW ,0.0773989898989899,0.34040404040404043,0.0,1.0,0.0,0.0
6556,"['RT', 'mention', 'RT', 'mention', 'Hanging', 'with', 'mention', 'the', 'mention', 'google', 'Industry', 'Party', 'good', 'crowd', 'sxsw']",Google,1,RT mention RT mention Hanging with mention the mention google Industry Party good crowd sxsw ,0.7,0.6000000000000001,0.0,0.699,0.301,0.6808
6557,"['RT', 'mention', 'RT', 'mention', 'Heading', 'Austin', 'SXSW', 'LP', 'Austin', 'guide', 'iPhone', 'free', 'a', 'limited', 'time', 'link', 'travel']",Unknown,3,RT mention RT mention Heading Austin SXSW LP Austin guide iPhone free a limited time link travel ,0.1642857142857143,0.4714285714285714,0.094,0.743,0.163,0.34
6558,"['RT', 'mention', 'RT', 'mention', 'Heard', 'Apple', 'pop', 'store', 'downtown', 'Austin', 'Pics', 'already', 'Gowalla', 'link', 'sxsw', 'Pop', 'POP']",Apple,1,RT mention RT mention Heard Apple pop store downtown Austin Pics already Gowalla link sxsw Pop POP ,0.0,0.0,0.0,1.0,0.0,0.0
6559,"['RT', 'mention', 'RT', 'mention', 'Heard', 'Apple', 'pop', 'store', 'downtown', 'Austin', 'Pics', 'already', 'Gowalla', 'link', 'sxsw', 'iPad2']",Unknown,3,RT mention RT mention Heard Apple pop store downtown Austin Pics already Gowalla link sxsw iPad2 ,0.0,0.0,0.0,1.0,0.0,0.0
6560,"['RT', 'mention', 'RT', 'mention', 'Heard', 'Apple', 'pop', 'store', 'dtwn', 'Austin', 'Pics', 'already', 'Gowalla', 'link', 'sxsw', 'Pop', 'POP']",Unknown,3,RT mention RT mention Heard Apple pop store dtwn Austin Pics already Gowalla link sxsw Pop POP ,0.0,0.0,0.0,1.0,0.0,0.0
6561,"['RT', 'mention', 'RT', 'mention', 'Hey', 'Austin', 'know', 'little', 'iPhone', 'Android', 'love', 'music', 'amp', 'wanna', 'make', '20', 'hour', 'SXSW', 'Please', 'let', 'know']",Unknown,3,RT mention RT mention Hey Austin know little iPhone Android love music amp wanna make 20 hour SXSW Please let know ,0.15625,0.55,0.0,0.753,0.247,0.738
6562,"['RT', 'mention', 'RT', 'mention', 'll', 'at', 'Austin', 'Convention', 'Center', 'today', 'w', 'mention', 'fam', 'showing', 'new', 'iPhone', 'game', 'SXSW']",Unknown,3,RT mention RT mention ll at Austin Convention Center today w mention fam showing new iPhone game SXSW ,-0.12121212121212122,0.3181818181818182,0.0,1.0,0.0,0.0
6563,"['RT', 'mention', 'RT', 'mention', 'you', 'able', 'afford', 'attend', 'sxsw', 'buy', 'iPad', 'today', 'consider', 'saving', 'few', 'Japan', 'earthquake', 'relief']",Unknown,3,RT mention RT mention you able afford attend sxsw buy iPad today consider saving few Japan earthquake relief ,0.15,0.3625,0.0,0.846,0.154,0.4767
6564,"['RT', 'mention', 'RT', 'mention', 'my', 'next', 'life', 'm', 'coming', 'back', 'an', 'iPad', '2', 'Women', 't', 'keep', 'hands', 'this', 'thing', 'SXSW']",iPad,1,RT mention RT mention my next life m coming back an iPad 2 Women t keep hand this thing SXSW ,0.0,0.0,0.0,0.856,0.144,0.4939
6565,"['RT', 'mention', 'RT', 'mention', 'Interesting', 'Google', 'Mobile', 'Stats', 'SXSW', '40', 'all', 'Google', 'Maps', 'users', '150', 'cont', 'link']",Unknown,3,RT mention RT mention Interesting Google Mobile Stats SXSW 40 all Google Maps user 150 cont link ,0.5,0.5,0.0,0.856,0.144,0.4019
6566,"['RT', 'mention', 'RT', 'mention', 'Interesting', 'Google', 'Mobile', 'Stats', 'SXSW', '40', 'all', 'Google', 'Maps', 'users', '150MM', 'cont', 'link']",Unknown,3,RT mention RT mention Interesting Google Mobile Stats SXSW 40 all Google Maps user 150MM cont link ,0.5,0.5,0.0,0.856,0.144,0.4019
6567,"['RT', 'mention', 'RT', 'mention', 's', 'crazy', 'look', 'around', 'sxsw', 'realize', 'last', 'year', 'one', 'an', 'iPad', 'sxsw']",Unknown,3,RT mention RT mention s crazy look around sxsw realize last year one an iPad sxsw ,-0.3,0.48333333333333334,0.138,0.862,0.0,-0.34
6568,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'Austin', 'SXSW', 'amp', 'iPad', '2', 'launch', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store Austin SXSW amp iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6569,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'link', 'SXSW']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin link SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
6570,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'iPad2', 'launch', 'link']",Apple,1,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW iPad2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6571,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'iPad2', 'launch', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW iPad2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6572,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'cont', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW cont link ,0.0,0.0,0.0,1.0,0.0,0.0
6573,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'the', 'iPad2', 'launch', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW the iPad2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6574,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'the', 'iPad', '2', 'launch', 'link']",Apple,1,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW the iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6575,"['RT', 'mention', 'Rt', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'the', 'iPad', '2', 'launch', 'link']",Unknown,3,RT mention Rt mention s a rumor Apple opening a temporary store downtown Austin SXSW the iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6576,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'the', 'iPad', '2', 'launch', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW the iPad 2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6577,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'downtown', 'Austin', 'SXSW', 'the', 'iPad', '2', 'launch', 'bit', 'ly', 'g03MZB']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store downtown Austin SXSW the iPad 2 launch bit ly g03MZB ,0.0,0.0,0.0,0.854,0.146,0.5574
6578,"['RT', 'mention', 'RT', 'mention', 's', 'a', 'rumor', 'Apple', 'opening', 'a', 'temporary', 'store', 'Austin', 'SXSW', 'amp', 'iPad2', 'launch', 'link']",Unknown,3,RT mention RT mention s a rumor Apple opening a temporary store Austin SXSW amp iPad2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0
6579,"['RT', 'mention', 'RT', 'mention', 'Join', 'actsofsharing', 'com', 'amp', 'starting', 'tonight', 'person', 'the', 'friends', 'their', 'city', 'end', 'SXSW', 'wins', 'iPad', '2']",Unknown,3,RT mention RT mention Join actsofsharing com amp starting tonight person the friend their city end SXSW win iPad 2 ,0.4,0.25,0.0,0.649,0.351,0.8481
6580,"['RT', 'mention', 'RT', 'mention', 'talked', 'Mike', 'Tyson', 'SXSW', 'his', 'new', 'iPhone', 'game', 'lets', 'fight', 'Pauly', 'and', 'celebs', 'link']",iPad or iPhone App,1,RT mention RT mention talked Mike Tyson SXSW his new iPhone game let fight Pauly and celebs link ,-0.13181818181818183,0.42727272727272725,0.133,0.867,0.0,-0.3818
6581,"['RT', 'mention', 'RT', 'mention', 'Line', 'mention', 'pop', 'About', '30', 'deep', 'Line', 'mention', 'crossroads', 'Closer', '300', 'Big', 'demand', '4', 'Liz', 'phair', 'Sorry', 'ipad2', 'SXSW']",Unknown,3,RT mention RT mention Line mention pop About 30 deep Line mention crossroad Closer 300 Big demand 4 Liz phair Sorry ipad2 SXSW ,-0.16666666666666666,0.5,0.118,0.882,0.0,-0.2023
6582,"['RT', 'mention', 'RT', 'mention', 'Location', 'location', 'location', 'link', 'via', 'mention', 'google', 'sxsw', 'yam']",Unknown,3,RT mention RT mention Location location location link via mention google sxsw yam ,0.0,0.0,0.0,1.0,0.0,0.0
6583,"['RT', 'mention', 'RT', 'mention', 'Love', 'mention', 'sxsw', 'quot', 'apple', 'comes', 'with', 'cool', 'technology', 'one', 'ever', 'heard', 'because', 'don', 'go', 'conferences', 'quot']",Apple,1,RT mention RT mention Love mention sxsw quot apple come with cool technology one ever heard because don go conference quot ,0.425,0.625,0.0,0.745,0.255,0.7579
6584,"['RT', 'mention', 'RT', 'mention', 'Love', 'mention', 'sxsw', 'quot', 'apple', 'comes', 'with', 'cool', 'technology', 'one', 'ever', 'heard', 'because', 'don', 'go', 'conferences', 'quot']",Apple,1,RT mention RT mention Love mention sxsw quot apple come with cool technology one ever heard because don go conference quot ,0.425,0.625,0.0,0.745,0.255,0.7579
6585,"['RT', 'mention', 'RT', 'mention', 'Marissa', 'Mayer', 'Google', 'Connect', 'Digital', 'amp', 'Physical', 'Worlds', 'Mobile', 'link', 'sxsw']",Unknown,3,RT mention RT mention Marissa Mayer Google Connect Digital amp Physical Worlds Mobile link sxsw ,0.0,0.07142857142857142,0.0,1.0,0.0,0.0
6586,"['RT', 'mention', 'RT', 'mention', 'Marissa', 'Mayer', 'Google', 'Connect', 'Digital', 'amp', 'Physical', 'Worlds', 'Mobile', 'link', 'sxsw']",Unknown,3,RT mention RT mention Marissa Mayer Google Connect Digital amp Physical Worlds Mobile link sxsw ,0.0,0.07142857142857142,0.0,1.0,0.0,0.0
6587,"['RT', 'mention', 'RT', 'mention', 'Mayer', 'think', 'simplicity', 'lot', 'Google', 'developing', 'products', 'sxsw', 'JR']",Unknown,1,RT mention RT mention Mayer think simplicity lot Google developing product sxsw JR ,0.0,0.0,0.0,1.0,0.0,0.0
